Project Name;Package Name;Type Name;Method Name;LOC;CC;PC;Line no;IsTest;Main prod class tested;Production classes tested
train-ticket-master;security.service;SecurityServiceImplTest;testDeleteSecurityConfig2;8;1;0;102;1;;
train-ticket-master;security.service;SecurityServiceImplTest;testCheck;11;1;0;112;1;;
train-ticket-master;food.config;SecurityConfig;passwordEncoder;3;1;0;26;0;;
train-ticket-master;food.config;SecurityConfig;corsConfigurer;8;1;0;31;0;;
train-ticket-master;food.config;SecurityConfig;addCorsMappings;3;1;1;42;0;;
train-ticket-master;food.config;SecurityConfig;configure;4;1;1;55;0;;
train-ticket-master;food.controller;StationFoodController;home;3;1;0;24;0;;
train-ticket-master;food.controller;StationFoodController;getAllFoodStores;4;1;1;29;0;;
train-ticket-master;food.controller;StationFoodController;getFoodStoresOfStation;4;1;2;36;0;;
train-ticket-master;food.controller;StationFoodController;getFoodStoresByStationNames;4;1;1;43;0;;
train-ticket-master;food.controller;StationFoodController;getFoodListByStationFoodStoreId;4;1;2;49;0;;
train-ticket-master;food.controller;StationFoodControllerTest;setUp;4;1;0;35;0;;
train-ticket-master;food.controller;StationFoodControllerTest;testHome;3;1;0;41;1;;
train-ticket-master;food.controller;StationFoodControllerTest;testGetAllFoodStores;5;1;0;48;1;;
train-ticket-master;food.controller;StationFoodControllerTest;testGetFoodStoresOfStation;5;1;0;57;1;;
train-ticket-master;food.controller;StationFoodControllerTest;testGetFoodStoresByStationNames;7;1;0;66;1;;
train-ticket-master;food.entity;StationFoodStore;StationFoodStore;3;1;0;42;0;;
train-ticket-master;food.init;InitData;run;31;3;1;27;0;food.init.InitData;food.init.InitData
train-ticket-master;food.init;InitData;toFoodList;13;2;1;89;0;;
train-ticket-master;food.repository;StationFoodRepository;findById;0;1;1;14;0;;
train-ticket-master;food.repository;StationFoodRepository;findByStationName;0;1;1;17;0;;
train-ticket-master;food.repository;StationFoodRepository;findByStationNameIn;0;1;1;18;0;;
train-ticket-master;food.repository;StationFoodRepository;findAll;0;1;0;21;0;;
train-ticket-master;food.repository;StationFoodRepository;deleteById;0;1;1;24;0;;
train-ticket-master;food.service;StationFoodService;createFoodStore;0;1;2;12;0;;
train-ticket-master;food.service;StationFoodService;listFoodStores;0;1;1;17;0;;
train-ticket-master;food.service;StationFoodService;listFoodStoresByStationName;0;1;2;22;0;;
train-ticket-master;food.service;StationFoodService;getStaionFoodStoreById;0;1;1;26;0;;
train-ticket-master;food.service;StationFoodService;getFoodStoresByStationNames;0;1;1;28;0;;
train-ticket-master;food.service;StationFoodServiceImpl;createFoodStore;16;2;2;29;0;;
train-ticket-master;food.service;StationFoodServiceImpl;listFoodStores;10;2;1;56;0;;
train-ticket-master;food.service;StationFoodServiceImpl;listFoodStoresByStationName;10;2;2;78;0;;
train-ticket-master;food.service;StationFoodServiceImpl;getFoodStoresByStationNames;10;2;1;100;0;;
train-ticket-master;food.service;StationFoodServiceImpl;getStaionFoodStoreById;10;2;1;111;0;;
train-ticket-master;food.service;StationFoodServiceImplTest;setUp;3;1;0;33;0;;
train-ticket-master;food.service;StationFoodServiceImplTest;testCreateFoodStore1;7;1;0;38;1;;
train-ticket-master;food.service;StationFoodServiceImplTest;testCreateFoodStore2;7;1;0;47;1;;
train-ticket-master;food.service;StationFoodServiceImplTest;testListFoodStores1;7;1;0;73;1;;
train-ticket-master;food.service;StationFoodServiceImplTest;testListFoodStores2;5;1;0;82;1;;
train-ticket-master;food.service;StationFoodServiceImplTest;testListFoodStoresByStationName1;7;1;0;105;1;;
train-ticket-master;food.service;StationFoodServiceImplTest;testListFoodStoresByStationName2;5;1;0;114;1;;
train-ticket-master;food.service;StationFoodServiceImplTest;testGetFoodStoresByStationNames1;8;1;0;137;1;;
train-ticket-master;food.service;StationFoodServiceImplTest;testGetFoodStoresByStationNames2;6;1;0;147;1;;
train-ticket-master;food;StationFoodApplication;main;3;1;1;23;0;;
train-ticket-master;food;StationFoodApplication;restTemplate;3;1;1;27;0;;
train-ticket-master;fdse.microservice.entity;Station;Station;3;1;0;31;0;;
train-ticket-master;fdse.microservice.entity;Station;setName;3;1;1;35;0;;
train-ticket-master;fdse.microservice.entity;Station;Station;3;1;1;39;0;;
train-ticket-master;fdse.microservice.entity;Station;Station;5;1;2;44;0;;
train-ticket-master;fdse.microservice.init;InitData;run;54;1;1;15;0;;
train-ticket-master;fdse.microservice.repository;StationRepository;findByName;0;1;1;14;0;;
train-ticket-master;fdse.microservice.repository;StationRepository;findByNames;0;1;1;16;0;;
train-ticket-master;fdse.microservice.repository;StationRepository;findById;0;1;1;19;0;;
train-ticket-master;fdse.microservice.repository;StationRepository;findAll;0;1;0;21;0;;
train-ticket-master;trainFood.config;SecurityConfig;passwordEncoder;3;1;0;26;0;;
train-ticket-master;trainFood.config;SecurityConfig;corsConfigurer;8;1;0;31;0;;
train-ticket-master;trainFood.config;SecurityConfig;addCorsMappings;3;1;1;42;0;;
train-ticket-master;trainFood.config;SecurityConfig;configure;4;1;1;55;0;;
train-ticket-master;trainFood.controller;TrainFoodController;home;3;1;0;22;0;;
train-ticket-master;trainFood.controller;TrainFoodController;getAllTrainFood;4;1;1;27;0;;
train-ticket-master;trainFood.controller;TrainFoodController;getTrainFoodOfTrip;4;1;2;34;0;;
train-ticket-master;trainFood.entity;TrainFood;TrainFood;3;1;0;33;0;;
train-ticket-master;trainFood.init;InitData;run;23;3;1;27;0;trainFood.init.InitData;trainFood.init.InitData
train-ticket-master;trainFood.init;InitData;toFoodList;13;2;1;52;0;;
train-ticket-master;trainFood.repository;TrainFoodRepository;findById;0;1;1;13;0;;
train-ticket-master;trainFood.repository;TrainFoodRepository;findAll;0;1;0;15;0;;
train-ticket-master;trainFood.repository;TrainFoodRepository;findByTripId;0;1;1;19;0;;
train-ticket-master;trainFood.repository;TrainFoodRepository;deleteById;0;1;1;21;0;;
train-ticket-master;trainFood.service;TrainFoodService;createTrainFood;0;1;2;8;0;;
train-ticket-master;trainFood.service;TrainFoodService;listTrainFood;0;1;1;10;0;;
train-ticket-master;trainFood.service;TrainFoodService;listTrainFoodByTripId;0;1;2;12;0;;
train-ticket-master;trainFood.service;TrainFoodServiceImpl;createTrainFood;16;3;2;25;0;;
train-ticket-master;trainFood.service;TrainFoodServiceImpl;listTrainFood;10;2;1;41;0;;
train-ticket-master;trainFood.service;TrainFoodServiceImpl;listTrainFoodByTripId;9;2;2;52;0;;
train-ticket-master;trainFood;TrainFoodApplication;main;3;1;1;23;0;;
train-ticket-master;trainFood;TrainFoodApplication;restTemplate;3;1;1;26;0;;
train-ticket-master;train.config;SecurityConfig;passwordEncoder;3;1;0;28;0;;
train-ticket-master;train.config;SecurityConfig;corsConfigurer;8;1;0;38;0;;
train-ticket-master;train.config;SecurityConfig;addCorsMappings;3;1;1;49;0;;
train-ticket-master;train.config;SecurityConfig;configure;4;1;1;62;0;;
train-ticket-master;train.controller;TrainController;home;3;1;1;28;0;;
train-ticket-master;train.controller;TrainController;create;10;2;2;33;0;;
train-ticket-master;train.controller;TrainController;retrieve;10;2;2;45;0;;
train-ticket-master;train.controller;TrainController;retrieveByName;10;2;2;57;0;;
train-ticket-master;train.controller;TrainController;retrieveByName;10;2;2;69;0;;
train-ticket-master;train.controller;TrainController;update;10;2;2;81;0;;
train-ticket-master;train.controller;TrainController;delete;10;2;2;93;0;;
train-ticket-master;train.controller;TrainController;query;10;2;1;105;0;;
train-ticket-master;train.controller;TrainControllerTest;setUp;4;1;0;35;0;;
train-ticket-master;train.controller;TrainControllerTest;testHome;3;1;0;41;1;;
train-ticket-master;train.controller;TrainControllerTest;testCreate1;7;1;0;48;1;;
train-ticket-master;train.controller;TrainControllerTest;testCreate2;7;1;0;59;1;;
train-ticket-master;train.controller;TrainControllerTest;testRetrieve1;5;1;0;70;1;;
train-ticket-master;train.controller;TrainControllerTest;testRetrieve2;6;1;0;79;1;;
train-ticket-master;train.controller;TrainControllerTest;testUpdate1;7;1;0;89;1;;
train-ticket-master;train.controller;TrainControllerTest;testUpdate2;7;1;0;100;1;;
train-ticket-master;train.controller;TrainControllerTest;testDelete1;5;1;0;111;1;;
train-ticket-master;train.controller;TrainControllerTest;testDelete2;5;1;0;120;1;;
train-ticket-master;train.controller;TrainControllerTest;testQuery1;7;1;0;129;1;;
train-ticket-master;train.controller;TrainControllerTest;testQuery2;6;1;0;140;1;;
train-ticket-master;train.entity;TrainType;TrainType;2;1;0;38;0;;
train-ticket-master;train.entity;TrainType;TrainType;5;1;3;42;0;;
train-ticket-master;train.entity;TrainType;TrainType;6;1;4;48;0;;
train-ticket-master;train.init;InitData;run;38;1;1;16;0;;
train-ticket-master;train.repository;TrainTypeRepository;findById;0;1;1;14;0;;
train-ticket-master;train.repository;TrainTypeRepository;findAll;0;1;0;15;0;;
train-ticket-master;train.repository;TrainTypeRepository;deleteById;0;1;1;17;0;;
train-ticket-master;train.repository;TrainTypeRepository;findByName;0;1;1;18;0;;
train-ticket-master;train.repository;TrainTypeRepository;findByNames;0;1;1;20;0;;
train-ticket-master;train.service;TrainService;create;0;1;2;10;0;;
train-ticket-master;train.service;TrainService;retrieve;0;1;2;12;0;;
train-ticket-master;train.service;TrainService;retrieveByName;0;1;2;14;0;;
train-ticket-master;train.service;TrainService;retrieveByNames;0;1;2;16;0;;
train-ticket-master;train.service;TrainService;update;0;1;2;18;0;;
train-ticket-master;train.service;TrainService;delete;0;1;2;20;0;;
train-ticket-master;train.service;TrainService;query;0;1;1;22;0;;
train-ticket-master;train.service;TrainServiceImpl;create;17;3;2;22;0;;
train-ticket-master;train.service;TrainServiceImpl;retrieve;9;2;2;41;0;;
train-ticket-master;train.service;TrainServiceImpl;retrieveByName;10;2;2;51;0;;
train-ticket-master;train.service;TrainServiceImpl;retrieveByNames;10;2;2;62;0;;
train-ticket-master;train.service;TrainServiceImpl;update;13;2;2;73;0;;
train-ticket-master;train.service;TrainServiceImpl;delete;11;2;2;89;0;;
train-ticket-master;train.service;TrainServiceImpl;query;3;1;1;102;0;;
train-ticket-master;train.service;TrainServiceImplTest;setUp;3;1;0;27;0;;
train-ticket-master;train.service;TrainServiceImplTest;testCreate1;7;1;0;32;1;;
train-ticket-master;train.service;TrainServiceImplTest;testCreate2;6;1;0;41;1;;
train-ticket-master;train.service;TrainServiceImplTest;testRetrieve1;5;1;0;49;1;;
train-ticket-master;train.service;TrainServiceImplTest;testRetrieve2;6;1;0;56;1;;
train-ticket-master;train.service;TrainServiceImplTest;testUpdate1;7;1;0;64;1;;
train-ticket-master;train.service;TrainServiceImplTest;testUpdate2;6;1;0;73;1;;
train-ticket-master;train.service;TrainServiceImplTest;testDelete1;7;1;0;81;1;;
train-ticket-master;train.service;TrainServiceImplTest;testDelete2;5;1;0;90;1;;
train-ticket-master;train.service;TrainServiceImplTest;testQuery;4;1;0;97;1;;
train-ticket-master;train;TrainApplication;main;3;1;1;23;0;;
train-ticket-master;train;TrainApplication;restTemplate;3;1;1;27;0;;
train-ticket-master;travelplan.config;SecurityConfig;passwordEncoder;3;1;0;28;0;;
train-ticket-master;travelplan.config;SecurityConfig;corsConfigurer;8;1;0;38;0;;
train-ticket-master;travelplan.config;SecurityConfig;addCorsMappings;3;1;1;49;0;;
train-ticket-master;travelplan.config;SecurityConfig;configure;4;1;1;62;0;;
train-ticket-master;travelplan.controller;TravelPlanController;home;3;1;0;27;0;;
train-ticket-master;travelplan.controller;TravelPlanController;getTransferResult;4;1;2;32;0;;
train-ticket-master;travelplan.controller;TravelPlanController;getByCheapest;4;1;2;38;0;;
train-ticket-master;travelplan.controller;TravelPlanController;getByQuickest;4;1;2;44;0;;
train-ticket-master;travelplan.controller;TravelPlanController;getByMinStation;4;1;2;50;0;;
train-ticket-master;travelplan.controller;TravelPlanControllerTest;setUp;4;1;0;34;0;;
train-ticket-master;travelplan.controller;TravelPlanControllerTest;testHome;3;1;0;40;1;;
train-ticket-master;travelplan.controller;TravelPlanControllerTest;testGetTransferResult;7;1;0;47;1;;
train-ticket-master;travelplan.controller;TravelPlanControllerTest;testGetByCheapest;7;1;0;58;1;;
train-ticket-master;travelplan.controller;TravelPlanControllerTest;testGetByQuickest;7;1;0;69;1;;
train-ticket-master;travelplan.controller;TravelPlanControllerTest;testGetByMinStation;7;1;0;80;1;;
train-ticket-master;travelplan.entity;TransferTravelInfo;TransferTravelInfo;2;1;0;24;0;;
train-ticket-master;travelplan.entity;TransferTravelInfo;TransferTravelInfo;7;1;5;28;0;;
train-ticket-master;travelplan.entity;TransferTravelInfo;getTravelDate;3;1;0;36;0;;
train-ticket-master;travelplan.entity;TransferTravelResult;TransferTravelResult;2;1;0;19;0;;
train-ticket-master;travelplan.entity;TransferTravelResult;TransferTravelResult;4;1;2;23;0;;
train-ticket-master;travelplan.entity;TravelAdvanceResultUnit;TravelAdvanceResultUnit;2;1;0;36;0;;
train-ticket-master;travelplan.service;TravelPlanService;getTransferSearch;0;1;2;13;0;;
train-ticket-master;travelplan.service;TravelPlanService;getCheapest;0;1;2;15;0;;
train-ticket-master;travelplan.service;TravelPlanService;getQuickest;0;1;2;17;0;;
train-ticket-master;travelplan.service;TravelPlanService;getMinStation;0;1;2;19;0;;
train-ticket-master;travelplan.service;TravelPlanServiceImpl;getServiceUrl;3;1;1;45;0;;
train-ticket-master;travelplan.service;TravelPlanServiceImpl;getTransferSearch;28;1;2;49;0;travelplan.service.TravelPlanServiceImpl;travelplan.service.TravelPlanServiceImpl
train-ticket-master;travelplan.service;TravelPlanServiceImpl;getCheapest;38;3;2;87;0;travelplan.service.TravelPlanServiceImpl;travelplan.service.TravelPlanServiceImpl
train-ticket-master;travelplan.service;TravelPlanServiceImpl;getQuickest;38;3;2;134;0;travelplan.service.TravelPlanServiceImpl;travelplan.service.TravelPlanServiceImpl
train-ticket-master;travelplan.service;TravelPlanServiceImpl;getMinStation;38;3;2;182;0;travelplan.service.TravelPlanServiceImpl;travelplan.service.TravelPlanServiceImpl
train-ticket-master;travelplan.service;TravelPlanServiceImpl;getRestTicketNumber;17;1;8;230;0;travelplan.service.TravelPlanServiceImpl;travelplan.service.TravelPlanServiceImpl
train-ticket-master;travelplan.service;TravelPlanServiceImpl;getRoutePlanResultCheapest;8;1;2;254;0;travelplan.service.TravelPlanServiceImpl;travelplan.service.TravelPlanServiceImpl
train-ticket-master;travelplan.service;TravelPlanServiceImpl;getRoutePlanResultQuickest;8;1;2;266;0;travelplan.service.TravelPlanServiceImpl;travelplan.service.TravelPlanServiceImpl
train-ticket-master;travelplan.service;TravelPlanServiceImpl;getRoutePlanResultMinStation;8;1;2;279;0;travelplan.service.TravelPlanServiceImpl;travelplan.service.TravelPlanServiceImpl
train-ticket-master;travelplan.service;TravelPlanServiceImpl;tripsFromHighSpeed;8;1;2;291;0;travelplan.service.TravelPlanServiceImpl;travelplan.service.TravelPlanServiceImpl
train-ticket-master;travelplan.service;TravelPlanServiceImpl;tripsFromNormal;8;1;2;303;0;travelplan.service.TravelPlanServiceImpl;travelplan.service.TravelPlanServiceImpl
train-ticket-master;travelplan.service;TravelPlanServiceImpl;queryTrainTypeByName;7;1;2;317;0;travelplan.service.TravelPlanServiceImpl;travelplan.service.TravelPlanServiceImpl
train-ticket-master;travelplan.service;TravelPlanServiceImplTest;setUp;3;1;0;34;0;;
train-ticket-master;travelplan.service;TravelPlanServiceImplTest;testGetTransferSearch;9;1;0;39;1;;
train-ticket-master;travelplan.service;TravelPlanServiceImplTest;testGetCheapest;22;1;0;57;1;;
train-ticket-master;travelplan.service;TravelPlanServiceImplTest;testGetQuickest;22;1;0;93;1;;
train-ticket-master;travelplan.service;TravelPlanServiceImplTest;testGetMinStation;22;1;0;129;1;;
train-ticket-master;travelplan;TravelPlanApplication;main;3;1;1;25;0;;
train-ticket-master;travelplan;TravelPlanApplication;restTemplate;3;1;1;29;0;;
train-ticket-master;travel.config;SecurityConfig;passwordEncoder;3;1;0;29;0;;
train-ticket-master;travel.config;SecurityConfig;corsConfigurer;8;1;0;39;0;;
train-ticket-master;travel.config;SecurityConfig;addCorsMappings;3;1;1;50;0;;
train-ticket-master;travel.config;SecurityConfig;configure;4;1;1;63;0;;
train-ticket-master;travel.controller;TravelController;home;3;1;1;37;0;;
train-ticket-master;travel.controller;TravelController;getTrainTypeByTripId;4;1;2;42;0;;
train-ticket-master;travel.controller;TravelController;getRouteByTripId;4;1;2;50;0;;
train-ticket-master;travel.controller;TravelController;getTripsByRouteId;4;1;2;58;0;;
train-ticket-master;travel.controller;TravelController;createTrip;4;1;2;66;0;;
train-ticket-master;travel.controller;TravelController;retrieve;4;1;2;74;0;;
train-ticket-master;travel.controller;TravelController;updateTrip;4;1;2;89;0;;
train-ticket-master;travel.controller;TravelController;deleteTrip;4;1;2;97;0;;
train-ticket-master;travel.controller;TravelController;queryInfo;9;2;2;105;0;;
train-ticket-master;travel.controller;TravelController;queryInfoInparallel;9;2;2;126;0;;
train-ticket-master;travel.controller;TravelController;getTripAllDetailInfo;4;1;2;147;0;;
train-ticket-master;travel.controller;TravelController;queryAll;4;1;1;163;0;;
train-ticket-master;travel.controller;TravelController;adminQueryAll;4;1;1;171;0;;
train-ticket-master;travel.controller;TravelControllerTest;setUp;4;1;0;42;0;;
train-ticket-master;travel.controller;TravelControllerTest;testHome;3;1;0;48;1;;
train-ticket-master;travel.controller;TravelControllerTest;testGetTrainTypeByTripId;5;1;0;55;1;;
train-ticket-master;travel.controller;TravelControllerTest;testGetRouteByTripId;5;1;0;64;1;;
train-ticket-master;travel.controller;TravelControllerTest;testGetTripsByRouteId;7;1;0;73;1;;
train-ticket-master;travel.controller;TravelControllerTest;testCreateTrip;7;1;0;84;1;;
train-ticket-master;travel.controller;TravelControllerTest;testRetrieve;5;1;0;95;1;;
train-ticket-master;travel.controller;TravelControllerTest;testUpdateTrip;7;1;0;104;1;;
train-ticket-master;travel.controller;TravelControllerTest;testDeleteTrip;5;1;0;115;1;;
train-ticket-master;travel.controller;TravelControllerTest;testQueryInfo1;7;1;0;124;1;;
train-ticket-master;travel.controller;TravelControllerTest;testQueryInfo2;7;1;0;135;1;;
train-ticket-master;travel.controller;TravelControllerTest;testGetTripAllDetailInfo;7;1;0;146;1;;
train-ticket-master;travel.controller;TravelControllerTest;testQueryAll;5;1;0;157;1;;
train-ticket-master;travel.controller;TravelControllerTest;testAdminQueryAll;5;1;0;166;1;;
train-ticket-master;travel.entity;AdminTrip;AdminTrip;2;1;0;17;0;;
train-ticket-master;travel.entity;Travel;Travel;2;1;0;25;0;;
train-ticket-master;travel.entity;Trip;Trip;9;1;7;57;0;;
train-ticket-master;travel.entity;Trip;Trip;9;1;3;67;0;;
train-ticket-master;travel.entity;Trip;Trip;7;1;0;77;0;;
train-ticket-master;travel.entity;TripAllDetail;TripAllDetail;2;1;0;17;0;;
train-ticket-master;travel.entity;TripAllDetail;TripAllDetail;4;1;2;20;0;;
train-ticket-master;travel.init;InitData;run;48;1;1;25;0;;
train-ticket-master;travel.repository;TripRepository;findByTripId;0;1;1;16;0;;
train-ticket-master;travel.repository;TripRepository;deleteByTripId;0;1;1;18;0;;
train-ticket-master;travel.repository;TripRepository;findAll;0;1;0;20;0;;
train-ticket-master;travel.repository;TripRepository;findByRouteId;0;1;1;23;0;;
train-ticket-master;travel.service;TravelService;create;0;1;2;18;0;;
train-ticket-master;travel.service;TravelService;retrieve;0;1;2;20;0;;
train-ticket-master;travel.service;TravelService;update;0;1;2;22;0;;
train-ticket-master;travel.service;TravelService;delete;0;1;2;24;0;;
train-ticket-master;travel.service;TravelService;query;0;1;2;26;0;;
train-ticket-master;travel.service;TravelService;queryByBatch;0;1;2;28;0;;
train-ticket-master;travel.service;TravelService;queryInParallel;0;1;2;30;0;;
train-ticket-master;travel.service;TravelService;getTripAllDetailInfo;0;1;2;32;0;;
train-ticket-master;travel.service;TravelService;getRouteByTripId;0;1;2;34;0;;
train-ticket-master;travel.service;TravelService;getTrainTypeByTripId;0;1;2;36;0;;
train-ticket-master;travel.service;TravelService;queryAll;0;1;1;38;0;;
train-ticket-master;travel.service;TravelService;getTripByRoute;0;1;2;40;0;;
train-ticket-master;travel.service;TravelService;adminQueryAll;0;1;1;42;0;;
train-ticket-master;travel.service;TravelServiceImpl;getServiceUrl;3;1;1;51;0;;
train-ticket-master;travel.service;TravelServiceImpl;create;13;2;2;58;0;;
train-ticket-master;travel.service;TravelServiceImpl;getRouteByTripId;20;4;2;73;0;travel.service.TravelServiceImpl;travel.service.TravelServiceImpl
train-ticket-master;travel.service;TravelServiceImpl;getTrainTypeByTripId;18;3;2;93;0;travel.service.TravelServiceImpl;travel.service.TravelServiceImpl
train-ticket-master;travel.service;TravelServiceImpl;getTripByRoute;17;4;2;111;0;;
train-ticket-master;travel.service;TravelServiceImpl;retrieve;11;2;2;130;0;;
train-ticket-master;travel.service;TravelServiceImpl;update;19;2;2;142;0;;
train-ticket-master;travel.service;TravelServiceImpl;delete;11;2;2;162;0;;
train-ticket-master;travel.service;TravelServiceImpl;query;18;4;2;175;0;travel.service.TravelServiceImpl;travel.service.TravelServiceImpl
train-ticket-master;travel.service;TravelServiceImpl;queryByBatch;8;1;2;203;0;travel.service.TravelServiceImpl;travel.service.TravelServiceImpl
train-ticket-master;travel.service;TravelServiceImpl;queryInParallel;31;6;2;256;0;;
train-ticket-master;travel.service;TravelServiceImpl;getTripAllDetailInfo;27;3;2;295;0;travel.service.TravelServiceImpl;travel.service.TravelServiceImpl
train-ticket-master;travel.service;TravelServiceImpl;getTicketsByBatch;46;5;5;322;0;travel.service.TravelServiceImpl;travel.service.TravelServiceImpl
train-ticket-master;travel.service;TravelServiceImpl;getTickets;22;3;6;379;0;travel.service.TravelServiceImpl;travel.service.TravelServiceImpl
train-ticket-master;travel.service;TravelServiceImpl;setResponse;37;1;6;414;0;travel.service.TravelServiceImpl;travel.service.TravelServiceImpl
train-ticket-master;travel.service;TravelServiceImpl;queryAll;9;2;1;467;0;;
train-ticket-master;travel.service;TravelServiceImpl;afterToday;26;5;1;478;0;;
train-ticket-master;travel.service;TravelServiceImpl;getTrainTypeByName;8;1;2;504;0;travel.service.TravelServiceImpl;travel.service.TravelServiceImpl
train-ticket-master;travel.service;TravelServiceImpl;getRouteByRouteId;14;2;2;517;0;travel.service.TravelServiceImpl;travel.service.TravelServiceImpl
train-ticket-master;travel.service;TravelServiceImpl;getRestTicketNumber;18;1;8;537;0;travel.service.TravelServiceImpl;travel.service.TravelServiceImpl
train-ticket-master;travel.service;TravelServiceImpl;adminQueryAll;20;4;1;563;0;travel.service.TravelServiceImpl;travel.service.TravelServiceImpl
train-ticket-master;travel.service;TravelServiceImplTest;setUp;3;1;0;41;0;;
train-ticket-master;travel.service;TravelServiceImplTest;testGetRouteByTripId1;5;1;0;46;1;;
train-ticket-master;travel.service;TravelServiceImplTest;testGetRouteByTripId2;10;1;0;53;1;;
train-ticket-master;travel.service;TravelServiceImplTest;testGetTrainTypeByTripId;10;1;0;71;1;;
train-ticket-master;travel.service;TravelServiceImplTest;testGetTripByRoute1;5;1;0;89;1;;
train-ticket-master;travel.service;TravelServiceImplTest;testGetTripByRoute2;7;1;0;96;1;;
train-ticket-master;travel.service;TravelServiceImplTest;testCreate1;8;1;0;105;1;;
train-ticket-master;travel.service;TravelServiceImplTest;testCreate2;8;1;0;115;1;;
train-ticket-master;travel.service;TravelServiceImplTest;testRetrieve1;6;1;0;125;1;;
train-ticket-master;travel.service;TravelServiceImplTest;testRetrieve2;6;1;0;133;1;;
train-ticket-master;travel.service;TravelServiceImplTest;testUpdate1;9;1;0;141;1;;
train-ticket-master;travel.service;TravelServiceImplTest;testUpdate2;7;1;0;152;1;;
train-ticket-master;travel.service;TravelServiceImplTest;testDelete1;7;1;0;161;1;;
train-ticket-master;travel.service;TravelServiceImplTest;testDelete2;5;1;0;170;1;;
train-ticket-master;travel.service;TravelServiceImplTest;testQuery;18;1;0;177;1;;
train-ticket-master;travel.service;TravelServiceImplTest;testGetTripAllDetailInfo;20;1;0;211;1;;
train-ticket-master;travel.service;TravelServiceImplTest;testQueryAll1;7;1;0;248;1;;
train-ticket-master;travel.service;TravelServiceImplTest;testQueryAll2;5;1;0;257;1;;
train-ticket-master;travel.service;TravelServiceImplTest;testAdminQueryAll1;17;1;0;264;1;;
train-ticket-master;travel.service;TravelServiceImplTest;testAdminQueryAll2;6;1;0;296;1;;
train-ticket-master;travel;TravelApplication;main;3;1;1;26;0;;
train-ticket-master;travel;TravelApplication;restTemplate;3;1;1;30;0;;
train-ticket-master;travel2.config;SecurityConfig;passwordEncoder;3;1;0;32;0;;
train-ticket-master;travel2.config;SecurityConfig;corsConfigurer;8;1;0;42;0;;
train-ticket-master;travel2.config;SecurityConfig;addCorsMappings;3;1;1;53;0;;
train-ticket-master;travel2.config;SecurityConfig;configure;4;1;1;66;0;;
train-ticket-master;travel2.controller;Travel2Controller;home;3;1;1;30;0;;
train-ticket-master;travel2.controller;Travel2Controller;getTrainTypeByTripId;4;1;2;35;0;;
train-ticket-master;travel2.controller;Travel2Controller;getRouteByTripId;4;1;2;43;0;;
train-ticket-master;travel2.controller;Travel2Controller;getTripsByRouteId;4;1;2;51;0;;
train-ticket-master;travel2.controller;Travel2Controller;createTrip;4;1;2;59;0;;
train-ticket-master;travel2.controller;Travel2Controller;retrieve;4;1;2;67;0;;
train-ticket-master;travel2.controller;Travel2Controller;updateTrip;4;1;2;82;0;;
train-ticket-master;travel2.controller;Travel2Controller;deleteTrip;4;1;2;90;0;;
train-ticket-master;travel2.controller;Travel2Controller;queryInfo;9;2;2;98;0;;
train-ticket-master;travel2.controller;Travel2Controller;getTripAllDetailInfo;4;1;2;119;0;;
train-ticket-master;travel2.controller;Travel2Controller;queryAll;4;1;1;133;0;;
train-ticket-master;travel2.controller;Travel2Controller;adminQueryAll;4;1;1;141;0;;
train-ticket-master;travel2.controller;TravelControllerTest;setUp;4;1;0;39;0;;
train-ticket-master;travel2.controller;TravelControllerTest;testHome;3;1;0;45;1;;
train-ticket-master;travel2.controller;TravelControllerTest;testGetTrainTypeByTripId;5;1;0;52;1;;
train-ticket-master;travel2.controller;TravelControllerTest;testGetRouteByTripId;5;1;0;61;1;;
train-ticket-master;travel2.controller;TravelControllerTest;testGetTripsByRouteId;7;1;0;70;1;;
train-ticket-master;travel2.controller;TravelControllerTest;testCreateTrip;7;1;0;81;1;;
train-ticket-master;travel2.controller;TravelControllerTest;testRetrieve;5;1;0;92;1;;
train-ticket-master;travel2.controller;TravelControllerTest;testUpdateTrip;7;1;0;101;1;;
train-ticket-master;travel2.controller;TravelControllerTest;testDeleteTrip;5;1;0;112;1;;
train-ticket-master;travel2.controller;TravelControllerTest;testQueryInfo1;7;1;0;121;1;;
train-ticket-master;travel2.controller;TravelControllerTest;testQueryInfo2;7;1;0;132;1;;
train-ticket-master;travel2.controller;TravelControllerTest;testGetTripAllDetailInfo;7;1;0;143;1;;
train-ticket-master;travel2.controller;TravelControllerTest;testQueryAll;5;1;0;154;1;;
train-ticket-master;travel2.controller;TravelControllerTest;testAdminQueryAll;5;1;0;163;1;;
train-ticket-master;travel2.entity;AdminTrip;AdminTrip;2;1;0;16;0;;
train-ticket-master;travel2.entity;Travel;Travel;2;1;0;23;0;;
train-ticket-master;travel2.entity;Trip;Trip;9;1;7;57;0;;
train-ticket-master;travel2.entity;Trip;Trip;9;1;3;67;0;;
train-ticket-master;travel2.entity;Trip;Trip;7;1;0;77;0;;
train-ticket-master;travel2.init;InitData;run;48;1;1;24;0;;
train-ticket-master;travel2.repository;TripRepository;findByTripId;0;1;1;17;0;;
train-ticket-master;travel2.repository;TripRepository;deleteByTripId;0;1;1;19;0;;
train-ticket-master;travel2.repository;TripRepository;findAll;0;1;0;21;0;;
